index,branch,task,model,horizon,metric,mean,std
0,daily,direction,baseline_logistic,1,accuracy,0.48,0.1069787102392081
1,daily,direction,baseline_logistic,1,f1,0.45717277302643156,0.2866697476002366
2,daily,direction,baseline_logistic,1,precision,0.5967816091954024,0.24043795641809712
3,daily,direction,baseline_logistic,1,recall,0.6355263157894736,0.4997315761480817
4,daily,direction,baseline_logistic,1,roc_auc,0.537911641477431,0.14307712989498306
5,daily,direction,baseline_logistic,3,accuracy,0.5599999999999999,0.08628119403696519
6,daily,direction,baseline_logistic,3,f1,0.6730043086564825,0.10896499730317126
7,daily,direction,baseline_logistic,3,precision,0.7257142857142858,0.22794059774373945
8,daily,direction,baseline_logistic,3,recall,0.7797101449275362,0.31258689193142986
9,daily,direction,baseline_logistic,3,roc_auc,0.6168298826777088,0.1407123899500367
10,daily,direction,baseline_logistic,7,accuracy,0.45999999999999996,0.21908902300206642
11,daily,direction,baseline_logistic,7,f1,0.5654983283636035,0.2663194970184312
12,daily,direction,baseline_logistic,7,precision,0.7429885057471264,0.24760659047992847
13,daily,direction,baseline_logistic,7,recall,0.6857931034482758,0.4423786101526279
14,daily,direction,baseline_logistic,7,roc_auc,0.5650796021798051,0.12254131032632558
15,daily,direction,baseline_prev_bar,1,accuracy,0.5333333333333333,0.06236095644623235
16,daily,direction,baseline_prev_bar,1,f1,0.5477961207366242,0.08228635135236663
17,daily,direction,baseline_prev_bar,1,precision,0.5471981424148608,0.0876360422602825
18,daily,direction,baseline_prev_bar,1,recall,0.5488915470494418,0.07772279160537988
19,daily,direction,baseline_prev_bar,1,roc_auc,0.5177768284347232,0.06704774379385545
20,daily,direction,baseline_prev_bar,3,accuracy,0.4866666666666667,0.07302967433402213
21,daily,direction,baseline_prev_bar,3,f1,0.5506666109816898,0.11757955338635317
22,daily,direction,baseline_prev_bar,3,precision,0.616375128998968,0.13780903650999757
23,daily,direction,baseline_prev_bar,3,recall,0.49981884057971016,0.10929484603145802
24,daily,direction,baseline_prev_bar,3,roc_auc,0.45229037267080746,0.07400773087206532
25,daily,direction,baseline_prev_bar,7,accuracy,0.5333333333333333,0.033333333333333326
26,daily,direction,baseline_prev_bar,7,f1,0.6058280098280099,0.07974142615529152
27,daily,direction,baseline_prev_bar,7,precision,0.7081398348813209,0.1643124956325068
28,daily,direction,baseline_prev_bar,7,recall,0.5368670792808724,0.05139812054182369
29,daily,direction,baseline_prev_bar,7,roc_auc,0.4514727553267107,0.12736304166619916
30,daily,direction,mvp_xgboost,1,accuracy,0.4866666666666667,0.11450376024878446
31,daily,direction,mvp_xgboost,1,f1,0.4083333333333333,0.29226129861250305
32,daily,direction,mvp_xgboost,1,precision,0.4502786377708978,0.31682746907580656
33,daily,direction,mvp_xgboost,1,recall,0.4663476874003189,0.3898642445179281
34,daily,direction,mvp_xgboost,1,roc_auc,0.5016115478089163,0.10404008807990178
35,daily,direction,mvp_xgboost,3,accuracy,0.4533333333333333,0.19522067285795092
36,daily,direction,mvp_xgboost,3,f1,0.5030207972936609,0.3103400634070172
37,daily,direction,mvp_xgboost,3,precision,0.575,0.17340543372237344
38,daily,direction,mvp_xgboost,3,recall,0.6153623188405797,0.4710162764737686
39,daily,direction,mvp_xgboost,3,roc_auc,0.44065596963423054,0.09628057324773259
40,daily,direction,mvp_xgboost,7,accuracy,0.44000000000000006,0.25099800796022265
41,daily,direction,mvp_xgboost,7,f1,0.499717868338558,0.31692429856070026
42,daily,direction,mvp_xgboost,7,precision,0.7533333333333333,0.2328566559543064
43,daily,direction,mvp_xgboost,7,recall,0.5927427055702917,0.46416200349110487
44,daily,direction,mvp_xgboost,7,roc_auc,0.42251213744560595,0.2940288602677662
45,daily,interval,mvp_xgboost_quantile,1,coverage,0.6599999999999999,0.18915014612148143
46,daily,interval,mvp_xgboost_quantile,1,interval_width,0.02150900699198246,0.003983872000047301
47,daily,interval,mvp_xgboost_quantile,3,coverage,0.7333333333333333,0.149071198499986
48,daily,interval,mvp_xgboost_quantile,3,interval_width,0.0396956630051136,0.006044453776405967
49,daily,interval,mvp_xgboost_quantile,7,coverage,0.7,0.13123346456686355
50,daily,interval,mvp_xgboost_quantile,7,interval_width,0.05851238667964935,0.007811563776643113
51,daily,magnitude,baseline_zero,1,mae,0.007632298910595478,0.0010047904001520118
52,daily,magnitude,baseline_zero,1,rmse,0.009623416171240221,0.0007936974353539259
53,daily,magnitude,baseline_zero,1,sign_accuracy,0.0,0.0
54,daily,magnitude,baseline_zero,3,mae,0.013704541770678211,0.002416640225825532
55,daily,magnitude,baseline_zero,3,rmse,0.01627249497012477,0.002522474775857656
56,daily,magnitude,baseline_zero,3,sign_accuracy,0.0,0.0
57,daily,magnitude,baseline_zero,7,mae,0.021377841593458725,0.005365150829374693
58,daily,magnitude,baseline_zero,7,rmse,0.025241711346801914,0.006311623163064765
59,daily,magnitude,baseline_zero,7,sign_accuracy,0.0,0.0
60,daily,magnitude,mvp_xgboost_quantile_q50,1,mae,0.008374057272638314,0.0012063948646593263
61,daily,magnitude,mvp_xgboost_quantile_q50,1,rmse,0.010489609751412039,0.0009713055095896677
62,daily,magnitude,mvp_xgboost_quantile_q50,1,sign_accuracy,0.45999999999999996,0.09831920802501752
63,daily,magnitude,mvp_xgboost_quantile_q50,3,mae,0.01602667742735824,0.0008460198099294509
64,daily,magnitude,mvp_xgboost_quantile_q50,3,rmse,0.019048851280218247,0.0013655464726077754
65,daily,magnitude,mvp_xgboost_quantile_q50,3,sign_accuracy,0.48,0.1894436298451043
66,daily,magnitude,mvp_xgboost_quantile_q50,7,mae,0.024253202939267304,0.005886520779854965
67,daily,magnitude,mvp_xgboost_quantile_q50,7,rmse,0.02895873637330142,0.006739334366623494
68,daily,magnitude,mvp_xgboost_quantile_q50,7,sign_accuracy,0.5733333333333334,0.16566364853052237
69,daily,magnitude_quantile,mvp_xgboost_quantile,1,pinball_q0.1,0.001857915358249019,0.000569709516057275
70,daily,magnitude_quantile,mvp_xgboost_quantile,1,pinball_q0.5,0.004187028636319157,0.0006031974323296631
71,daily,magnitude_quantile,mvp_xgboost_quantile,1,pinball_q0.9,0.0022829043912349434,0.0008720280558369702
72,daily,magnitude_quantile,mvp_xgboost_quantile,3,pinball_q0.1,0.003207083492636452,0.0010270697389482568
73,daily,magnitude_quantile,mvp_xgboost_quantile,3,pinball_q0.5,0.00801333871367912,0.00042300990496472546
74,daily,magnitude_quantile,mvp_xgboost_quantile,3,pinball_q0.9,0.0028626597474128777,0.0004133040760917928
75,daily,magnitude_quantile,mvp_xgboost_quantile,7,pinball_q0.1,0.005250677687657135,0.001225825795380749
76,daily,magnitude_quantile,mvp_xgboost_quantile,7,pinball_q0.5,0.012126601469633652,0.0029432603899274823
77,daily,magnitude_quantile,mvp_xgboost_quantile,7,pinball_q0.9,0.004263241568715151,0.0014430456026385309
78,daily,start_window,baseline_most_freq,max,macro_f1,0.1361849390919158,0.040003429496878386
79,daily,start_window,baseline_most_freq,max,top1_accuracy,0.38666666666666666,0.14063348739819326
80,daily,start_window,baseline_most_freq,max,top2_accuracy,0.7266666666666667,0.05962847939999444
81,daily,start_window,mvp_xgboost,max,macro_f1,0.23760153892622338,0.07538758554344777
82,daily,start_window,mvp_xgboost,max,top1_accuracy,0.36,0.1064581294844754
83,daily,start_window,mvp_xgboost,max,top2_accuracy,0.6266666666666667,0.13621877827801696
84,hourly,direction,baseline_logistic,1,accuracy,0.49000000000000005,0.04265494630689911
85,hourly,direction,baseline_logistic,1,f1,0.28963314882263297,0.2416123677683801
86,hourly,direction,baseline_logistic,1,precision,0.3751131221719457,0.2155114839857386
87,hourly,direction,baseline_logistic,1,recall,0.28875661375661377,0.25461399663410295
88,hourly,direction,baseline_logistic,1,roc_auc,0.5057190041801203,0.055939706054101285
89,hourly,direction,baseline_logistic,2,accuracy,0.45166666666666666,0.031950482521134686
90,hourly,direction,baseline_logistic,2,f1,0.3719062904039566,0.14319061052543725
91,hourly,direction,baseline_logistic,2,precision,0.4563362295722639,0.054036131588651254
92,hourly,direction,baseline_logistic,2,recall,0.3740182658112986,0.22465352215120876
93,hourly,direction,baseline_logistic,2,roc_auc,0.503242001432314,0.05630683208772526
94,hourly,direction,baseline_logistic,4,accuracy,0.47000000000000003,0.03466105723847569
95,hourly,direction,baseline_logistic,4,f1,0.4051505238044024,0.1463968077424081
96,hourly,direction,baseline_logistic,4,precision,0.5264134287389404,0.1449426895877907
97,hourly,direction,baseline_logistic,4,recall,0.4472374766301959,0.3196662301313967
98,hourly,direction,baseline_logistic,4,roc_auc,0.5313254573933912,0.06596755788376535
99,hourly,direction,baseline_prev_bar,1,accuracy,0.5216666666666667,0.03660980439414797
100,hourly,direction,baseline_prev_bar,1,f1,0.504028625778324,0.05085359246587906
101,hourly,direction,baseline_prev_bar,1,precision,0.5050620312192533,0.053136979497153236
102,hourly,direction,baseline_prev_bar,1,recall,0.503042328042328,0.04876630914118308
103,hourly,direction,baseline_prev_bar,1,roc_auc,0.5195541481271971,0.03631000680007326
104,hourly,direction,baseline_prev_bar,2,accuracy,0.515,0.02527625148017185
105,hourly,direction,baseline_prev_bar,2,f1,0.5047019416099092,0.04588925850608071
106,hourly,direction,baseline_prev_bar,2,precision,0.5144119809566522,0.057825791126058367
107,hourly,direction,baseline_prev_bar,2,recall,0.4963284059595535,0.03932266441259639
108,hourly,direction,baseline_prev_bar,2,roc_auc,0.5122655267142011,0.025441740609769406
109,hourly,direction,baseline_prev_bar,4,accuracy,0.525,0.015590239111558117
110,hourly,direction,baseline_prev_bar,4,f1,0.5090358824217092,0.06384174821044851
111,hourly,direction,baseline_prev_bar,4,precision,0.5171305470004897,0.09212328657083602
112,hourly,direction,baseline_prev_bar,4,recall,0.5042754532330829,0.04181808849700911
113,hourly,direction,baseline_prev_bar,4,roc_auc,0.5219950036348732,0.0177600675956091
114,hourly,direction,mvp_xgboost,1,accuracy,0.485,0.05571504883482257
115,hourly,direction,mvp_xgboost,1,f1,0.40879772079772075,0.18204505604876625
116,hourly,direction,mvp_xgboost,1,precision,0.4424931266605124,0.07493943986438917
117,hourly,direction,mvp_xgboost,1,recall,0.4194017750469364,0.2284860270647883
118,hourly,direction,mvp_xgboost,1,roc_auc,0.4795099653137962,0.04499053990473749
119,hourly,direction,mvp_xgboost,2,accuracy,0.5183333333333333,0.01806623615723236
120,hourly,direction,mvp_xgboost,2,f1,0.5154812722878918,0.10113701212041089
121,hourly,direction,mvp_xgboost,2,precision,0.5756739442188359,0.15316560651764827
122,hourly,direction,mvp_xgboost,2,recall,0.5643288746772354,0.24215509726008738
123,hourly,direction,mvp_xgboost,2,roc_auc,0.5175015099402185,0.037639533878333256
124,hourly,direction,mvp_xgboost,4,accuracy,0.49000000000000005,0.07892506995034385
125,hourly,direction,mvp_xgboost,4,f1,0.5011789049524898,0.10597985122715346
126,hourly,direction,mvp_xgboost,4,precision,0.5385867748603598,0.1681380424494453
127,hourly,direction,mvp_xgboost,4,recall,0.5847676114226323,0.3209571493889003
128,hourly,direction,mvp_xgboost,4,roc_auc,0.5754964861199972,0.08597757781409746
129,hourly,interval,mvp_xgboost_quantile,1,coverage,0.765,0.07006941003192634
130,hourly,interval,mvp_xgboost_quantile,1,interval_width,0.02394637353718281,0.0019174363901731152
131,hourly,interval,mvp_xgboost_quantile,2,coverage,0.7216666666666667,0.07582875444051554
132,hourly,interval,mvp_xgboost_quantile,2,interval_width,0.033667576313018796,0.0018526480125194006
133,hourly,interval,mvp_xgboost_quantile,4,coverage,0.6983333333333334,0.056025787713238726
134,hourly,interval,mvp_xgboost_quantile,4,interval_width,0.04504613876342774,0.0035871889607757322
135,hourly,magnitude,baseline_zero,1,mae,0.008079458555182394,0.000396399232904763
136,hourly,magnitude,baseline_zero,1,rmse,0.010189562441722722,0.00044270788866844507
137,hourly,magnitude,baseline_zero,1,sign_accuracy,0.0,0.0
138,hourly,magnitude,baseline_zero,2,mae,0.011834853217375225,0.0009643888131525079
139,hourly,magnitude,baseline_zero,2,rmse,0.014683591326997581,0.0011084817612096172
140,hourly,magnitude,baseline_zero,2,sign_accuracy,0.0,0.0
141,hourly,magnitude,baseline_zero,4,mae,0.01715532784357746,0.0018646562137465505
142,hourly,magnitude,baseline_zero,4,rmse,0.021253897011625732,0.0026265169426613892
143,hourly,magnitude,baseline_zero,4,sign_accuracy,0.0,0.0
