index,branch,task,model,horizon,metric,mean,std
0,daily,direction,baseline_logistic,1,accuracy,0.49333333333333335,0.036514837167011066
1,daily,direction,baseline_logistic,1,f1,0.5429103038277124,0.11506170537707376
2,daily,direction,baseline_logistic,1,precision,0.5493650793650794,0.09843893659443546
3,daily,direction,baseline_logistic,1,recall,0.6628482972136223,0.3330555702904461
4,daily,direction,baseline_logistic,1,roc_auc,0.6041260983598444,0.09565157828919132
5,daily,direction,baseline_logistic,3,accuracy,0.44000000000000006,0.10110500592068733
6,daily,direction,baseline_logistic,3,f1,0.4477231517231517,0.15390757658341142
7,daily,direction,baseline_logistic,3,precision,0.44987179487179485,0.1225452592531326
8,daily,direction,baseline_logistic,3,recall,0.5780075187969925,0.3945387526597745
9,daily,direction,baseline_logistic,3,roc_auc,0.48343839396470967,0.09437978792886711
10,daily,direction,baseline_logistic,7,accuracy,0.5533333333333333,0.09309493362512627
11,daily,direction,baseline_logistic,7,f1,0.6441378066378066,0.04095189171832721
12,daily,direction,baseline_logistic,7,precision,0.5528634085213032,0.1086389910616446
13,daily,direction,baseline_logistic,7,recall,0.8433333333333334,0.19314646141090844
14,daily,direction,baseline_logistic,7,roc_auc,0.6895529100529101,0.08258022445009217
15,daily,direction,baseline_prev_bar,1,accuracy,0.5266666666666666,0.043461349368017654
16,daily,direction,baseline_prev_bar,1,f1,0.5329943781708487,0.10712122236202251
17,daily,direction,baseline_prev_bar,1,precision,0.5304524886877828,0.09978396434573013
18,daily,direction,baseline_prev_bar,1,recall,0.5362199333174565,0.11603740420037723
19,daily,direction,baseline_prev_bar,1,roc_auc,0.5111316508568831,0.036702264388515884
20,daily,direction,baseline_prev_bar,3,accuracy,0.5666666666666667,0.10540925533894595
21,daily,direction,baseline_prev_bar,3,f1,0.5536074696691807,0.1258932282806606
22,daily,direction,baseline_prev_bar,3,precision,0.5305429864253394,0.13035090992497708
23,daily,direction,baseline_prev_bar,3,recall,0.5794856459330143,0.1206001036545494
24,daily,direction,baseline_prev_bar,3,roc_auc,0.5541775841117946,0.09160688777806955
25,daily,direction,baseline_prev_bar,7,accuracy,0.5133333333333333,0.07673909622147557
26,daily,direction,baseline_prev_bar,7,f1,0.5013781493091838,0.14354378253323102
27,daily,direction,baseline_prev_bar,7,precision,0.48849170437405737,0.1491707195436758
28,daily,direction,baseline_prev_bar,7,recall,0.5197619047619048,0.1423244034860656
29,daily,direction,baseline_prev_bar,7,roc_auc,0.4998809523809524,0.060802016706485315
30,daily,direction,mvp_xgboost,1,accuracy,0.52,0.10697871023920806
31,daily,direction,mvp_xgboost,1,f1,0.5732200480058497,0.12338334704809138
32,daily,direction,mvp_xgboost,1,precision,0.5652709904474611,0.12932519810171134
33,daily,direction,mvp_xgboost,1,recall,0.6798940223862824,0.2944016968115876
34,daily,direction,mvp_xgboost,1,roc_auc,0.6107337515425751,0.11644277007041753
35,daily,direction,mvp_xgboost,3,accuracy,0.5199999999999999,0.1324973794290119
36,daily,direction,mvp_xgboost,3,f1,0.5813422191958777,0.03877828884653279
37,daily,direction,mvp_xgboost,3,precision,0.5558249158249158,0.16011356063635576
38,daily,direction,mvp_xgboost,3,recall,0.7134085213032582,0.22761252935846432
39,daily,direction,mvp_xgboost,3,roc_auc,0.5773640224298119,0.17438592730160352
40,daily,direction,mvp_xgboost,7,accuracy,0.62,0.1879716290649558
41,daily,direction,mvp_xgboost,7,f1,0.7126668849357924,0.11305108439335991
42,daily,direction,mvp_xgboost,7,precision,0.611264367816092,0.17611806174817263
43,daily,direction,mvp_xgboost,7,recall,0.9166666666666666,0.1178511301977579
44,daily,direction,mvp_xgboost,7,roc_auc,0.7620370370370371,0.1064983226354662
45,daily,interval,mvp_xgboost_quantile,1,coverage,0.6866666666666666,0.11205157542647741
46,daily,interval,mvp_xgboost_quantile,1,interval_width,0.022111619263887404,0.0023396053824866194
47,daily,interval,mvp_xgboost_quantile,3,coverage,0.74,0.09249624617007741
48,daily,interval,mvp_xgboost_quantile,3,interval_width,0.03821255676448345,0.004883855860519856
49,daily,interval,mvp_xgboost_quantile,7,coverage,0.7066666666666667,0.08299933065325822
50,daily,interval,mvp_xgboost_quantile,7,interval_width,0.04451313987374306,0.00582412723404487
51,daily,magnitude,baseline_zero,1,mae,0.008119738009566712,0.0012809205282407529
52,daily,magnitude,baseline_zero,1,rmse,0.010121961853250677,0.0011081950669141645
53,daily,magnitude,baseline_zero,1,sign_accuracy,0.0,0.0
54,daily,magnitude,baseline_zero,3,mae,0.013669480071155132,0.0026840748745190525
55,daily,magnitude,baseline_zero,3,rmse,0.01679539848935581,0.0036357800864969684
56,daily,magnitude,baseline_zero,3,sign_accuracy,0.0,0.0
57,daily,magnitude,baseline_zero,7,mae,0.019814726941103318,0.0046726143016842725
58,daily,magnitude,baseline_zero,7,rmse,0.024916600554551374,0.006597440610428804
59,daily,magnitude,baseline_zero,7,sign_accuracy,0.0,0.0
60,daily,magnitude,mvp_xgboost_quantile_q50,1,mae,0.008202907491030451,0.0012614594456758525
61,daily,magnitude,mvp_xgboost_quantile_q50,1,rmse,0.01045482391179857,0.0014118710579672249
62,daily,magnitude,mvp_xgboost_quantile_q50,1,sign_accuracy,0.52,0.11450376024878445
63,daily,magnitude,mvp_xgboost_quantile_q50,3,mae,0.014428997519466313,0.0051505300274875135
64,daily,magnitude,mvp_xgboost_quantile_q50,3,rmse,0.018120441047067913,0.006540816955660513
65,daily,magnitude,mvp_xgboost_quantile_q50,3,sign_accuracy,0.5466666666666666,0.153839743456191
66,daily,magnitude,mvp_xgboost_quantile_q50,7,mae,0.020175430025052503,0.009481306858996036
67,daily,magnitude,mvp_xgboost_quantile_q50,7,rmse,0.026184668926531242,0.012421229179045408
68,daily,magnitude,mvp_xgboost_quantile_q50,7,sign_accuracy,0.64,0.19635568633364187
69,daily,magnitude_quantile,mvp_xgboost_quantile,1,pinball_q0.1,0.0019488618873162076,0.00029369378684620856
70,daily,magnitude_quantile,mvp_xgboost_quantile,1,pinball_q0.5,0.004101453745515226,0.0006307297228379262
71,daily,magnitude_quantile,mvp_xgboost_quantile,1,pinball_q0.9,0.001830033838605057,0.00029861458957432664
72,daily,magnitude_quantile,mvp_xgboost_quantile,3,pinball_q0.1,0.0034481680006738223,0.0014480548358159246
73,daily,magnitude_quantile,mvp_xgboost_quantile,3,pinball_q0.5,0.007214498759733156,0.0025752650137437568
74,daily,magnitude_quantile,mvp_xgboost_quantile,3,pinball_q0.9,0.0030755407017714247,0.0006374667271901855
75,daily,magnitude_quantile,mvp_xgboost_quantile,7,pinball_q0.1,0.005816064628078604,0.004625350229907279
76,daily,magnitude_quantile,mvp_xgboost_quantile,7,pinball_q0.5,0.010087715012526251,0.004740653429498018
77,daily,magnitude_quantile,mvp_xgboost_quantile,7,pinball_q0.9,0.00430575118228512,0.0012493261330457578
78,daily,start_window,baseline_most_freq,max,macro_f1,0.17197059801130105,0.04076924756689576
79,daily,start_window,baseline_most_freq,max,top1_accuracy,0.47333333333333333,0.07601169500660919
80,daily,start_window,baseline_most_freq,max,top2_accuracy,0.7733333333333333,0.05477225575051665
81,daily,start_window,mvp_xgboost,max,macro_f1,0.22113952187481595,0.0901299984139686
82,daily,start_window,mvp_xgboost,max,top1_accuracy,0.38,0.09603240193925289
83,daily,start_window,mvp_xgboost,max,top2_accuracy,0.7066666666666667,0.1441449887362644
84,hourly,direction,baseline_logistic,1,accuracy,0.5066666666666667,0.018066236157232365
85,hourly,direction,baseline_logistic,1,f1,0.20118535540264512,0.2316859537947581
86,hourly,direction,baseline_logistic,1,precision,0.6388057662089226,0.3657287104559829
87,hourly,direction,baseline_logistic,1,recall,0.17242599619149934,0.21493196472734527
88,hourly,direction,baseline_logistic,1,roc_auc,0.5420872414667051,0.03469483617739325
89,hourly,direction,baseline_logistic,2,accuracy,0.5133333333333333,0.01825741858350554
90,hourly,direction,baseline_logistic,2,f1,0.1939474401688038,0.17516550742067355
91,hourly,direction,baseline_logistic,2,precision,0.6938311688311688,0.3275554077056589
92,hourly,direction,baseline_logistic,2,recall,0.15455901440449898,0.18731473270381233
93,hourly,direction,baseline_logistic,2,roc_auc,0.529941406217835,0.03598278998072173
94,hourly,direction,baseline_logistic,4,accuracy,0.5033333333333333,0.04880516821448775
95,hourly,direction,baseline_logistic,4,f1,0.11968288682340078,0.21429620796983942
96,hourly,direction,baseline_logistic,4,precision,0.5,0.5
97,hourly,direction,baseline_logistic,4,recall,0.11011494252873563,0.21839292194980847
98,hourly,direction,baseline_logistic,4,roc_auc,0.5680586070098927,0.03749440405869204
99,hourly,direction,baseline_prev_bar,1,accuracy,0.485,0.030844592538869578
100,hourly,direction,baseline_prev_bar,1,f1,0.4790224055216794,0.049686347407707866
101,hourly,direction,baseline_prev_bar,1,precision,0.47823386794758493,0.05033043521880279
102,hourly,direction,baseline_prev_bar,1,recall,0.47985144198202806,0.049214181490767964
103,hourly,direction,baseline_prev_bar,1,roc_auc,0.484036028409976,0.031082531670477045
104,hourly,direction,baseline_prev_bar,2,accuracy,0.475,0.027638539919628335
105,hourly,direction,baseline_prev_bar,2,f1,0.4653390770238127,0.04247497531449977
106,hourly,direction,baseline_prev_bar,2,precision,0.4615994008008527,0.04931888414200985
107,hourly,direction,baseline_prev_bar,2,recall,0.46960807397259696,0.037751249257286214
108,hourly,direction,baseline_prev_bar,2,roc_auc,0.47315648800613197,0.028800813794808568
109,hourly,direction,baseline_prev_bar,4,accuracy,0.5183333333333333,0.06330043004944315
110,hourly,direction,baseline_prev_bar,4,f1,0.514027119046485,0.08192762520537537
111,hourly,direction,baseline_prev_bar,4,precision,0.5184607793120175,0.101801675071564
112,hourly,direction,baseline_prev_bar,4,recall,0.5106995938121165,0.06495258184268463
113,hourly,direction,baseline_prev_bar,4,roc_auc,0.5178317477509123,0.06361512202651777
114,hourly,direction,mvp_xgboost,1,accuracy,0.5033333333333333,0.02541325113662819
115,hourly,direction,mvp_xgboost,1,f1,0.5331677874170586,0.10649310931580142
116,hourly,direction,mvp_xgboost,1,precision,0.5144236588298718,0.06286959871556218
117,hourly,direction,mvp_xgboost,1,recall,0.6208817674768294,0.24065325485122604
118,hourly,direction,mvp_xgboost,1,roc_auc,0.5335968794995976,0.07421403637912324
119,hourly,direction,mvp_xgboost,2,accuracy,0.5316666666666666,0.05048377076953652
120,hourly,direction,mvp_xgboost,2,f1,0.5390682356077148,0.16791117610515924
121,hourly,direction,mvp_xgboost,2,precision,0.5116076839414323,0.06133611529194593
122,hourly,direction,mvp_xgboost,2,recall,0.6379837936152688,0.2983916000646139
123,hourly,direction,mvp_xgboost,2,roc_auc,0.5665640279307973,0.03652783490053557
124,hourly,direction,mvp_xgboost,4,accuracy,0.4883333333333333,0.020916500663351902
125,hourly,direction,mvp_xgboost,4,f1,0.5157141446167184,0.20131542948757852
126,hourly,direction,mvp_xgboost,4,precision,0.5421179062483411,0.132483224063751
127,hourly,direction,mvp_xgboost,4,recall,0.6742001555613171,0.3734718973740859
128,hourly,direction,mvp_xgboost,4,roc_auc,0.5651941198995356,0.042407128050335474
129,hourly,interval,mvp_xgboost_quantile,1,coverage,0.7616666666666667,0.037080992435478355
130,hourly,interval,mvp_xgboost_quantile,1,interval_width,0.024074885249137878,0.0014911878873023281
131,hourly,interval,mvp_xgboost_quantile,2,coverage,0.7633333333333333,0.04662200243566455
132,hourly,interval,mvp_xgboost_quantile,2,interval_width,0.0326249223202467,0.0014417197669134624
133,hourly,interval,mvp_xgboost_quantile,4,coverage,0.7333333333333333,0.06640573937712176
134,hourly,interval,mvp_xgboost_quantile,4,interval_width,0.043801753968000415,0.0015786579323167202
135,hourly,magnitude,baseline_zero,1,mae,0.0077557922037465605,0.00023615022733627849
136,hourly,magnitude,baseline_zero,1,rmse,0.009751611139185167,0.0003448665903541947
137,hourly,magnitude,baseline_zero,1,sign_accuracy,0.0,0.0
138,hourly,magnitude,baseline_zero,2,mae,0.010692686207859244,0.0005639519091969757
139,hourly,magnitude,baseline_zero,2,rmse,0.013544286011090093,0.0008411552909055978
140,hourly,magnitude,baseline_zero,2,sign_accuracy,0.0,0.0
141,hourly,magnitude,baseline_zero,4,mae,0.014549158647484479,0.0009532245761393019
142,hourly,magnitude,baseline_zero,4,rmse,0.018569336149395172,0.0011890537460856612
143,hourly,magnitude,baseline_zero,4,sign_accuracy,0.0,0.0
144,hourly,magnitude,mvp_xgboost_quantile_q50,1,mae,0.007935187538804327,0.0002800250473203307
145,hourly,magnitude,mvp_xgboost_quantile_q50,1,rmse,0.009958167676095132,0.00033715374446637475
146,hourly,magnitude,mvp_xgboost_quantile_q50,1,sign_accuracy,0.5083333333333333,0.03996526269427267
147,hourly,magnitude,mvp_xgboost_quantile_q50,2,mae,0.011415076030845281,0.0013785080688753267
148,hourly,magnitude,mvp_xgboost_quantile_q50,2,rmse,0.014428956370084667,0.0014661479747655449
149,hourly,magnitude,mvp_xgboost_quantile_q50,2,sign_accuracy,0.52,0.030390970881350784
150,hourly,magnitude,mvp_xgboost_quantile_q50,4,mae,0.01598770993781406,0.0017251723132922134
151,hourly,magnitude,mvp_xgboost_quantile_q50,4,rmse,0.020263512633075298,0.0019426218108152407
152,hourly,magnitude,mvp_xgboost_quantile_q50,4,sign_accuracy,0.51,0.03456073558887953
153,hourly,magnitude_quantile,mvp_xgboost_quantile,1,pinball_q0.1,0.001795358707081729,6.326371337548095e-05
154,hourly,magnitude_quantile,mvp_xgboost_quantile,1,pinball_q0.5,0.003967593769402164,0.00014001252366016535
155,hourly,magnitude_quantile,mvp_xgboost_quantile,1,pinball_q0.9,0.0017407587002669412,8.010794129577811e-05
156,hourly,magnitude_quantile,mvp_xgboost_quantile,2,pinball_q0.1,0.002493697164165498,0.00026399218440343957
157,hourly,magnitude_quantile,mvp_xgboost_quantile,2,pinball_q0.5,0.0057075380154226404,0.0006892540344376634
158,hourly,magnitude_quantile,mvp_xgboost_quantile,2,pinball_q0.9,0.0024543971655753383,0.00018277807971859208
159,hourly,magnitude_quantile,mvp_xgboost_quantile,4,pinball_q0.1,0.0037468665837144593,0.0006972071256347918
160,hourly,magnitude_quantile,mvp_xgboost_quantile,4,pinball_q0.5,0.00799385496890703,0.0008625861566461067
161,hourly,magnitude_quantile,mvp_xgboost_quantile,4,pinball_q0.9,0.003461868770638348,0.0002829035356981169
162,hourly,start_window,baseline_most_freq,max,macro_f1,0.10455895580382127,0.009441138706753026
163,hourly,start_window,baseline_most_freq,max,top1_accuracy,0.265,0.030844592538869574
164,hourly,start_window,baseline_most_freq,max,top2_accuracy,0.47333333333333333,0.027259045389660223
165,hourly,start_window,mvp_xgboost,max,macro_f1,0.24909835726423807,0.05026658441959525
166,hourly,start_window,mvp_xgboost,max,top1_accuracy,0.27,0.05055250296034366
167,hourly,start_window,mvp_xgboost,max,top2_accuracy,0.525,0.05368374469468803
