task_id,tier,group_key,run_index,total_runs,seed,market,symbol,provider,status,error,auc,brier,coverage,signal_flip_rate,net_return,max_drawdown
core_market_cn_core_044,core_market,core_market::cn_core,44,50,773,cn_equity,cn_core,nan,success,,,,,,-0.0030912994569016377,-0.008550119198738326
core_market_cn_core_045,core_market,core_market::cn_core,45,50,790,cn_equity,cn_core,nan,success,,,,,,-0.0030912994569016377,-0.008550119198738326
core_market_cn_core_046,core_market,core_market::cn_core,46,50,807,cn_equity,cn_core,nan,success,,,0.2545040062573697,0.7347800492604645,,-0.0030912994569016377,-0.008550119198738326
core_market_cn_core_047,core_market,core_market::cn_core,47,50,824,cn_equity,cn_core,nan,success,,,,,,-0.0030912994569016377,-0.008550119198738326
core_market_cn_core_048,core_market,core_market::cn_core,48,50,841,cn_equity,cn_core,nan,success,,,,,,-0.0030912994569016377,-0.008550119198738326
core_market_cn_core_049,core_market,core_market::cn_core,49,50,858,cn_equity,cn_core,nan,success,,,,,,-0.0030912994569016377,-0.008550119198738326
core_market_cn_core_050,core_market,core_market::cn_core,50,50,875,cn_equity,cn_core,nan,success,,,,,,-0.0030912994569016377,-0.008550119198738326
core_market_crypto_core_001,core_market,core_market::crypto_core,1,50,42,crypto,crypto_core,nan,success,,,,,,,
core_market_crypto_core_002,core_market,core_market::crypto_core,2,50,59,crypto,crypto_core,nan,success,,,,,,,
core_market_crypto_core_003,core_market,core_market::crypto_core,3,50,76,crypto,crypto_core,nan,success,,,,,,,
core_market_crypto_core_004,core_market,core_market::crypto_core,4,50,93,crypto,crypto_core,nan,success,,,,,,,
core_market_crypto_core_005,core_market,core_market::crypto_core,5,50,110,crypto,crypto_core,nan,success,,,,,,,
core_market_crypto_core_006,core_market,core_market::crypto_core,6,50,127,crypto,crypto_core,nan,success,,,,,,,
core_market_crypto_core_007,core_market,core_market::crypto_core,7,50,144,crypto,crypto_core,nan,success,,,,,,,
core_market_crypto_core_008,core_market,core_market::crypto_core,8,50,161,crypto,crypto_core,nan,success,,,,,,,
core_market_crypto_core_009,core_market,core_market::crypto_core,9,50,178,crypto,crypto_core,nan,success,,,,,,,
core_market_crypto_core_010,core_market,core_market::crypto_core,10,50,195,crypto,crypto_core,nan,success,,,,,,,
